Order_ID,Customer_ID,Product_ID,Supplier_ID,Warehouse_ID,Order_Date,Ship_Date,Promised_Delivery_Date,Actual_Delivery_Date,Ship_Mode,Carrier,Order_Quantity,Shipped_Quantity,Unit_Price,Unit_Cost,Revenue,COGS,Shipping_Cost,Processing_Days,Transit_Days,Delay_Days,Delivery_Status,Fill_Rate_Pct
ORD100131,CUST00123,PRD1086,SUP025,WH05,2023-09-01,2023-09-08,2023-09-08,2023-09-10,Air,UPS Air,1,0,12.75,9.37,12.75,9.37,3.86,7,2,2,Slightly Delayed,78
ORD100132,CUST00322,PRD1049,SUP031,WH14,2024-12-02,2024-12-05,2024-12-16,2024-12-12,Road,Schenker,1,1,67.1,42.17,67.1,42.17,1.32,3,7,0,On-Time,100
ORD100133,CUST00183,PRD1032,SUP029,WH15,2023-08-19,2023-08-22,2023-09-02,2023-08-23,Road,Schenker,9,9,31.93,20.21,287.37,181.89,14.23,3,1,0,On-Time,100
ORD100134,CUST00461,PRD1025,SUP019,WH01,2024-04-04,2024-04-08,2024-04-18,2024-04-12,Road,Schenker,2,2,853.69,490.02,1707.38,980.04,3.15,4,4,0,On-Time,100
ORD100135,CUST00428,PRD1022,SUP001,WH19,2023-02-11,2023-02-25,2023-02-13,2023-02-26,Same-day,Dunzo Express,5,5,10.09,7.29,50.45,36.45,24.05,14,1,13,Delayed,100
ORD100136,CUST00189,PRD1020,SUP024,WH16,2023-12-05,2023-12-09,2023-12-12,2023-12-13,Air,UPS Air,3,3,20.59,14.08,61.77,42.24,10.05,4,4,1,Slightly Delayed,100
ORD100137,CUST00082,PRD1041,SUP015,WH03,2024-10-02,2024-10-05,2024-10-16,2024-10-10,Road,XPO Logistics,5,5,54.32,34.46,271.6,172.3,7.75,3,5,0,On-Time,100
ORD100138,CUST00328,PRD1009,SUP008,WH07,2023-08-14,2023-08-17,2023-08-28,2023-08-21,Road,Schenker,18,18,2110.5,1530.9,37989,27556.2,29.07,3,4,0,On-Time,100
ORD100139,CUST00321,PRD1020,SUP024,WH04,2023-04-05,2023-04-08,2023-04-19,2023-04-16,Rail,DB Cargo,4,4,20.59,14.08,82.36,56.32,5.64,3,8,0,On-Time,100
ORD100140,CUST00536,PRD1042,SUP005,WH04,2024-09-25,2024-09-30,2024-10-09,2024-10-06,Road,Schenker,1,1,28.61,19.39,28.61,19.39,1.73,5,6,0,On-Time,100
ORD100141,CUST00596,PRD1044,SUP016,WH07,2023-02-10,2023-02-19,2023-02-17,2023-02-20,Air,DHL,24,24,85.45,54.42,2050.8,1306.08,84.44,9,1,3,Slightly Delayed,100
ORD100142,CUST00344,PRD1069,SUP004,WH04,2024-06-13,2024-06-16,2024-06-20,2024-06-18,Air,UPS Air,9,9,100.21,57.12,901.89,514.08,37.59,3,2,0,On-Time,100
ORD100143,CUST00135,PRD1005,SUP005,WH10,2023-11-25,2023-11-26,2023-12-09,2023-12-02,Rail,DB Cargo,135,121,2054.12,1224.11,277306.2,165254.85,131.36,1,6,0,On-Time,89.8
ORD100144,CUST00753,PRD1068,SUP031,WH03,2023-08-04,2023-08-13,2023-08-11,2023-08-16,Air,UPS Air,7,7,326.94,235.57,2288.58,1648.99,22.89,9,3,5,Delayed,100
ORD100145,CUST00522,PRD1026,SUP016,WH10,2024-03-21,2024-04-02,2024-04-04,2024-04-05,Road,Schenker,3,3,25.29,17.64,75.87,52.92,4.1,12,3,1,Slightly Delayed,100
ORD100146,CUST00675,PRD1091,SUP021,WH04,2023-02-25,2023-02-27,2023-02-27,2023-02-28,Same-day,Dunzo Express,9,9,75.2,42.13,676.8,379.17,53,2,1,1,Slightly Delayed,100
ORD100147,CUST00951,PRD1029,SUP005,WH08,2024-04-06,2024-04-10,2024-04-13,2024-04-12,Air,DHL,211,211,50.56,36.13,10668.16,7623.43,678.07,4,2,0,On-Time,100
ORD100148,CUST00449,PRD1086,SUP027,WH04,2024-09-25,2024-09-27,2024-10-02,2024-09-30,Air,UPS Air,5,5,12.75,9.37,63.75,46.85,17.39,2,3,0,On-Time,100
ORD100149,CUST00312,PRD1009,SUP008,WH09,2023-10-24,2023-10-28,2023-11-07,2023-10-29,Road,Schenker,2,2,2110.5,1530.9,4221,3061.8,3.56,4,1,0,On-Time,100
ORD100150,CUST00387,PRD1056,SUP022,WH13,2023-02-01,2023-02-05,2023-02-15,2023-02-12,Road,BlueDart,9,9,134.68,88.37,1212.12,795.33,15.48,4,7,0,On-Time,100
ORD100151,CUST00619,PRD1050,SUP027,WH05,2023-10-30,2023-11-01,2023-11-06,2023-11-02,Air,DHL,6,4,117.58,68.13,705.48,408.78,19.45,2,1,0,On-Time,78.7
ORD100152,CUST00200,PRD1001,SUP032,WH10,2023-05-07,2023-05-10,2023-05-09,2023-05-11,Same-day,Local Courier,83,83,1184.48,692.28,98311.84,57459.24,372.11,3,1,2,Slightly Delayed,100
ORD100153,CUST00510,PRD1068,SUP031,WH08,2023-08-04,2023-08-22,2023-08-18,2023-09-01,Road,BlueDart,62,47,326.94,235.57,20270.28,14605.34,104.71,18,10,14,Delayed,75.9
ORD100154,CUST00195,PRD1065,SUP001,WH10,2024-09-23,2024-09-26,2024-10-07,2024-10-03,Road,BlueDart,2,2,272.84,181.03,545.68,362.06,3.45,3,7,0,On-Time,100
ORD100155,CUST00531,PRD1072,SUP030,WH07,2024-10-22,2024-10-26,2024-11-05,2024-10-30,Road,XPO Logistics,393,393,17.2,12.09,6759.6,4751.37,526.4,4,4,0,On-Time,100
ORD100156,CUST00615,PRD1012,SUP019,WH14,2023-12-05,2023-12-13,2023-12-07,2023-12-14,Same-day,Local Courier,393,393,173.41,110.98,68150.13,43615.14,2287.06,8,1,7,Delayed,100
ORD100157,CUST00586,PRD1012,SUP019,WH12,2023-07-18,2023-07-23,2023-08-01,2023-07-30,Road,XPO Logistics,4,4,173.41,110.98,693.64,443.92,6.53,5,7,0,On-Time,100
ORD100158,CUST00044,PRD1084,SUP016,WH04,2024-08-02,2024-08-14,2024-08-16,2024-08-21,Road,XPO Logistics,7,7,13.55,8.62,94.85,60.34,11.14,12,7,5,Delayed,100
ORD100159,CUST00473,PRD1040,SUP015,WH01,2024-10-18,2024-10-26,2024-10-25,2024-10-28,Air,DHL,56,56,35.11,25.69,1966.16,1438.64,207.28,8,2,3,Slightly Delayed,100
ORD100160,CUST00258,PRD1042,SUP005,WH08,2024-01-03,2024-01-09,2024-01-10,2024-01-12,Air,DHL,332,332,28.61,19.39,9498.52,6437.48,1352.88,6,3,2,Slightly Delayed,100
ORD100161,CUST00197,PRD1082,SUP005,WH01,2023-05-24,2023-05-27,2023-05-31,2023-05-29,Air,DHL,2,2,22.75,13.92,45.5,27.84,7.9,3,2,0,On-Time,100
ORD100162,CUST00162,PRD1002,SUP008,WH16,2024-08-18,2024-08-24,2024-09-22,2024-09-02,Sea,CMA CGM,158,133,228.68,127.46,36131.44,20138.68,107.61,6,9,0,On-Time,84.7
ORD100163,CUST00286,PRD1070,SUP031,WH03,2024-10-31,2024-11-03,2024-11-07,2024-11-06,Air,DHL,7,7,122.52,90.48,857.64,633.36,22.91,3,3,0,On-Time,100
ORD100164,CUST00295,PRD1075,SUP004,WH19,2024-04-20,2024-04-21,2024-05-04,2024-04-29,Road,XPO Logistics,6,6,26.18,17.97,157.08,107.82,8.43,1,8,0,On-Time,100
ORD100165,CUST00218,PRD1084,SUP011,WH04,2024-06-10,2024-06-16,2024-06-24,2024-06-22,Rail,Indian Railways Freight,30,30,13.55,8.62,406.5,258.6,42.3,6,6,0,On-Time,100
ORD100166,CUST00242,PRD1072,SUP031,WH01,2024-01-03,2024-01-05,2024-01-17,2024-01-10,Road,BlueDart,439,439,17.2,12.09,7550.8,5307.51,670.74,2,5,0,On-Time,100
ORD100167,CUST00489,PRD1008,SUP001,WH10,2024-11-15,2024-11-17,2024-11-29,2024-11-27,Rail,Indian Railways Freight,59,59,3363.85,2063.1,198467.15,121722.9,79.85,2,10,0,On-Time,100
ORD100168,CUST00180,PRD1058,SUP013,WH14,2024-10-26,2024-10-31,2024-11-02,2024-11-01,Air,FedEx,9,9,89.49,63.87,805.41,574.83,31.66,5,1,0,On-Time,100
ORD100169,CUST00243,PRD1035,SUP020,WH13,2024-07-11,2024-07-13,2024-07-18,2024-07-15,Air,DHL,93,93,57.68,38.57,5364.24,3587.01,341.28,2,2,0,On-Time,100
ORD100170,CUST00609,PRD1075,SUP004,WH20,2024-06-13,2024-06-26,2024-06-27,2024-07-02,Road,XPO Logistics,4,4,26.18,17.97,104.72,71.88,5.3,13,6,5,Delayed,100
ORD100171,CUST00163,PRD1045,SUP022,WH14,2024-05-08,2024-05-09,2024-06-12,2024-06-05,Sea,CMA CGM,27,27,159.12,109.07,4296.24,2944.89,18.17,1,27,0,On-Time,100
ORD100172,CUST00336,PRD1029,SUP005,WH18,2023-08-05,2023-08-12,2023-08-19,2023-08-19,Road,BlueDart,3,3,50.56,36.13,151.68,108.39,4.63,7,7,0,On-Time,100
ORD100173,CUST00525,PRD1091,SUP021,WH07,2024-02-29,2024-03-03,2024-03-14,2024-03-11,Road,Schenker,2,2,75.2,42.13,150.4,84.26,3.08,3,8,0,On-Time,100
ORD100174,CUST00256,PRD1061,SUP018,WH19,2024-10-24,2024-11-14,2024-10-31,2024-11-18,Air,FedEx,174,174,127.91,79.95,22256.34,13911.3,546.54,21,4,18,Delayed,100
ORD100175,CUST00338,PRD1073,SUP032,WH19,2024-06-08,2024-06-10,2024-06-22,2024-06-14,Rail,DB Cargo,78,78,36.35,21.88,2835.3,1706.64,86.5,2,4,0,On-Time,100
ORD100176,CUST00061,PRD1023,SUP032,WH03,2024-07-31,2024-08-10,2024-08-14,2024-08-19,Rail,Indian Railways Freight,2,2,550.43,386.93,1100.86,773.86,2.61,10,9,5,Delayed,100
ORD100177,CUST00775,PRD1077,SUP011,WH01,2023-08-13,2023-09-13,2023-08-20,2023-09-16,Air,UPS Air,3,3,7.97,4.6,23.91,13.8,12.45,31,3,27,Delayed,100
ORD100178,CUST00088,PRD1023,SUP032,WH03,2023-06-21,2023-06-26,2023-07-05,2023-07-03,Road,XPO Logistics,86,86,550.43,386.93,47336.98,33275.98,143.54,5,7,0,On-Time,100
ORD100179,CUST00352,PRD1029,SUP005,WH14,2023-01-17,2023-01-26,2023-01-31,2023-02-02,Road,Schenker,74,74,50.56,36.13,3741.44,2673.62,121.1,9,7,2,Slightly Delayed,100
ORD100180,CUST00288,PRD1019,SUP013,WH05,2024-09-21,2024-09-22,2024-10-05,2024-09-28,Rail,DB Cargo,2,2,12.85,8.14,25.7,16.28,1.99,1,6,0,On-Time,100
ORD100181,CUST00966,PRD1016,SUP012,WH08,2023-01-02,2023-01-06,2023-01-09,2023-01-09,Air,UPS Air,63,63,26.05,16.89,1641.15,1064.07,254.19,4,3,0,On-Time,100
ORD100182,CUST00134,PRD1005,SUP005,WH05,2024-05-08,2024-05-13,2024-05-22,2024-05-20,Rail,Indian Railways Freight,10,10,2054.12,1224.11,20541.2,12241.1,9.64,5,7,0,On-Time,100
ORD100183,CUST00870,PRD1089,SUP017,WH15,2023-09-18,2023-09-24,2023-09-25,2023-09-25,Air,FedEx,20,20,57.43,37.87,1148.6,757.4,80.28,6,1,0,On-Time,100
ORD100184,CUST00362,PRD1069,SUP004,WH17,2024-12-27,2024-12-29,2025-01-10,2024-12-30,Road,Schenker,5,5,100.21,57.12,501.05,285.6,6.39,2,1,0,On-Time,100
ORD100185,CUST00626,PRD1000,SUP009,WH11,2023-11-20,2023-11-26,2023-12-04,2023-12-01,Road,XPO Logistics,1,1,1170.6,734.28,1170.6,734.28,1.7,6,5,0,On-Time,100
ORD100186,CUST00172,PRD1083,SUP016,WH06,2024-07-02,2024-07-06,2024-07-16,2024-07-12,Road,Schenker,56,56,20.41,12.95,1142.96,725.2,68.91,4,6,0,On-Time,100
ORD100187,CUST00679,PRD1087,SUP021,WH01,2024-07-19,2024-07-28,2024-08-02,2024-08-06,Road,BlueDart,57,57,19.66,13.75,1120.62,783.75,83.1,9,9,4,Delayed,100
ORD100188,CUST00623,PRD1061,SUP018,WH06,2023-12-19,2023-12-23,2024-01-02,2023-12-26,Road,Schenker,3,2,127.91,79.95,383.73,239.85,5.38,4,3,0,On-Time,74.8
ORD100189,CUST00438,PRD1084,SUP016,WH19,2024-12-17,2024-12-19,2024-12-31,2024-12-23,Road,BlueDart,159,159,13.55,8.62,2154.45,1370.58,191.48,2,4,0,On-Time,100
ORD100190,CUST00171,PRD1043,SUP004,WH04,2024-12-01,2024-12-05,2024-12-15,2024-12-15,Rail,DB Cargo,7,6,61.99,42.52,433.93,297.64,9.74,4,10,0,On-Time,94.5
ORD100191,CUST00429,PRD1000,SUP009,WH06,2024-04-27,2024-05-04,2024-05-04,2024-05-07,Air,FedEx,2,2,1170.6,734.28,2341.2,1468.56,6.56,7,3,3,Slightly Delayed,100
ORD100192,CUST00248,PRD1047,SUP032,WH15,2024-01-29,2024-02-07,2024-02-12,2024-02-18,Rail,Indian Railways Freight,86,86,47.51,28.32,4085.86,2435.52,88.73,9,11,6,Delayed,100
ORD100193,CUST00152,PRD1022,SUP001,WH09,2023-07-26,2023-07-30,2023-08-09,2023-08-03,Road,BlueDart,1,1,10.09,7.29,10.09,7.29,1.68,4,4,0,On-Time,100
ORD100194,CUST00556,PRD1065,SUP001,WH07,2023-06-23,2023-06-24,2023-06-30,2023-06-27,Air,DHL,40,40,272.84,181.03,10913.6,7241.2,159.94,1,3,0,On-Time,100
ORD100195,CUST00591,PRD1020,SUP024,WH13,2024-02-14,2024-02-21,2024-02-28,2024-02-25,Road,Schenker,4,4,20.59,14.08,82.36,56.32,6.51,7,4,0,On-Time,100
ORD100196,CUST00731,PRD1025,SUP020,WH17,2023-03-12,2023-03-13,2023-03-26,2023-03-23,Rail,Indian Railways Freight,81,77,853.69,490.02,69148.89,39691.62,109.43,1,10,0,On-Time,95.6
ORD100197,CUST00540,PRD1044,SUP003,WH01,2023-08-20,2023-08-27,2023-08-27,2023-08-28,Air,DHL,256,256,85.45,54.42,21875.2,13931.52,893.11,7,1,1,Slightly Delayed,100
ORD100198,CUST00147,PRD1033,SUP028,WH20,2024-07-26,2024-07-27,2024-08-09,2024-08-01,Road,Schenker,47,47,47.15,32.52,2216.05,1528.44,63.14,1,5,0,On-Time,100
ORD100199,CUST00337,PRD1014,SUP017,WH15,2024-12-11,2024-12-18,2024-12-18,2024-12-19,Air,DHL,82,82,161.64,100.86,13254.48,8270.52,285.77,7,1,1,Slightly Delayed,100
ORD100200,CUST00545,PRD1031,SUP030,WH04,2024-11-28,2024-12-07,2024-12-12,2024-12-14,Road,Schenker,13,13,93.17,53.63,1211.21,697.19,21.24,9,7,2,Slightly Delayed,100
ORD100201,CUST00586,PRD1033,SUP028,WH08,2023-08-14,2023-08-16,2023-08-28,2023-08-23,Rail,Indian Railways Freight,4,2,47.15,32.52,188.6,130.08,3.91,2,7,0,On-Time,64.8
ORD100202,CUST01261,PRD1066,SUP016,WH08,2023-09-27,2023-09-29,2023-10-11,2023-10-05,Road,XPO Logistics,21,21,439.6,250.67,9231.6,5264.07,37.79,2,6,0,On-Time,100
ORD100203,CUST00440,PRD1043,SUP031,WH02,2023-11-18,2023-11-22,2023-12-02,2023-11-30,Road,BlueDart,10,10,61.99,42.52,619.9,425.2,15.82,4,8,0,On-Time,100
ORD100204,CUST00783,PRD1087,SUP021,WH02,2023-07-24,2023-07-29,2023-07-26,2023-07-30,Same-day,Local Courier,5,5,19.66,13.75,98.3,68.75,26.66,5,1,4,Delayed,100
ORD100205,CUST00585,PRD1025,SUP020,WH11,2023-12-31,2024-01-09,2024-01-07,2024-01-12,Air,FedEx,2,1,853.69,490.02,1707.38,980.04,6.53,9,3,5,Delayed,87.5
ORD100206,CUST00807,PRD1086,SUP027,WH04,2023-01-07,2023-01-08,2023-02-11,2023-02-01,Sea,MSC,57,57,12.75,9.37,726.75,534.09,43.82,1,24,0,On-Time,100
ORD100207,CUST00364,PRD1063,SUP018,WH03,2024-05-17,2024-05-19,2024-05-31,2024-05-25,Road,Schenker,5,5,41.6,23.72,208,118.6,6.14,2,6,0,On-Time,100
ORD100208,CUST00658,PRD1073,SUP032,WH14,2024-03-09,2024-03-14,2024-03-16,2024-03-15,Air,UPS Air,1,1,36.35,21.88,36.35,21.88,3.7,5,1,0,On-Time,100
ORD100209,CUST00541,PRD1050,SUP027,WH05,2024-04-13,2024-04-17,2024-05-18,2024-05-09,Sea,CMA CGM,76,76,117.58,68.13,8936.08,5177.88,51.57,4,22,0,On-Time,100
ORD100210,CUST00519,PRD1088,SUP021,WH05,2024-01-24,2024-01-27,2024-01-31,2024-01-31,Air,DHL,56,56,68.52,38.51,3837.12,2156.56,192.3,3,4,0,On-Time,100
ORD100211,CUST00358,PRD1033,SUP028,WH02,2023-10-03,2023-10-10,2023-10-17,2023-10-19,Road,Schenker,6,6,47.15,32.52,282.9,195.12,8.76,7,9,2,Slightly Delayed,100
ORD100212,CUST00638,PRD1063,SUP029,WH10,2024-01-17,2024-01-20,2024-01-24,2024-01-22,Air,DHL,5,5,41.6,23.72,208,118.6,18.92,3,2,0,On-Time,100
ORD100213,CUST00379,PRD1073,SUP032,WH17,2023-08-23,2023-08-25,2023-09-06,2023-09-01,Road,Schenker,44,44,36.35,21.88,1599.4,962.72,74.15,2,7,0,On-Time,100
ORD100214,CUST00018,PRD1071,SUP025,WH09,2023-05-30,2023-06-03,2023-06-13,2023-06-10,Road,XPO Logistics,1,1,86.73,52.61,86.73,52.61,1.25,4,7,0,On-Time,100
ORD100215,CUST00501,PRD1063,SUP021,WH19,2024-05-13,2024-05-16,2024-05-27,2024-05-20,Road,XPO Logistics,81,75,41.6,23.72,3369.6,1921.32,130.37,3,4,0,On-Time,93.1
ORD100216,CUST00661,PRD1006,SUP025,WH13,2023-03-03,2023-03-05,2023-03-17,2023-03-12,Road,XPO Logistics,70,70,1746.8,1262.76,122276,88393.2,103.35,2,7,0,On-Time,100
ORD100217,CUST00275,PRD1012,SUP019,WH20,2024-01-05,2024-01-13,2024-01-19,2024-01-19,Road,Schenker,81,66,173.41,110.98,14046.21,8989.38,144.83,8,6,0,On-Time,82.7
ORD100218,CUST00322,PRD1032,SUP017,WH17,2023-12-26,2024-01-03,2024-01-09,2024-01-09,Road,Schenker,5,5,31.93,20.21,159.65,101.05,6.63,8,6,0,On-Time,100
ORD100219,CUST00750,PRD1068,SUP031,WH05,2023-12-30,2024-01-02,2024-01-13,2024-01-12,Rail,Indian Railways Freight,8,6,326.94,235.57,2615.52,1884.56,10.44,3,10,0,On-Time,82.1
ORD100220,CUST00681,PRD1048,SUP009,WH04,2023-05-29,2023-05-31,2023-06-12,2023-06-09,Rail,Indian Railways Freight,63,63,53.73,32.87,3384.99,2070.81,83.16,2,9,0,On-Time,100
ORD100221,CUST00539,PRD1073,SUP006,WH20,2023-06-15,2023-06-23,2023-06-22,2023-06-25,Air,FedEx,6,6,36.35,21.88,218.1,131.28,24.21,8,2,3,Slightly Delayed,100
ORD100222,CUST00516,PRD1037,SUP029,WH03,2024-02-09,2024-02-12,2024-02-23,2024-02-18,Road,XPO Logistics,56,56,43.06,24.09,2411.36,1349.04,73.89,3,6,0,On-Time,100
ORD100223,CUST00519,PRD1066,SUP016,WH18,2023-07-08,2023-07-09,2023-07-15,2023-07-11,Air,FedEx,40,40,439.6,250.67,17584,10026.8,116.23,1,2,0,On-Time,100
ORD100224,CUST00570,PRD1089,SUP017,WH13,2024-02-11,2024-02-13,2024-02-25,2024-02-22,Rail,DB Cargo,2,1,57.43,37.87,114.86,75.74,1.98,2,9,0,On-Time,81
ORD100225,CUST00422,PRD1060,SUP028,WH20,2024-02-11,2024-02-14,2024-02-25,2024-02-20,Road,BlueDart,43,43,81.02,49.19,3483.86,2115.17,52.66,3,6,0,On-Time,100
ORD100226,CUST00210,PRD1010,SUP020,WH06,2023-08-23,2023-08-26,2023-09-06,2023-09-04,Road,Schenker,5,5,2260.93,1510.98,11304.65,7554.9,7.94,3,9,0,On-Time,100
ORD100227,CUST00452,PRD1016,SUP012,WH14,2023-01-30,2023-02-01,2023-02-13,2023-02-11,Rail,Indian Railways Freight,490,330,26.05,16.89,12764.5,8276.1,472.76,2,10,0,On-Time,67.4
ORD100228,CUST00545,PRD1060,SUP018,WH03,2024-07-15,2024-07-20,2024-07-29,2024-07-26,Road,BlueDart,99,99,81.02,49.19,8020.98,4869.81,131.97,5,6,0,On-Time,100
ORD100229,CUST00417,PRD1075,SUP004,WH14,2024-10-13,2024-10-22,2024-10-20,2024-10-24,Air,UPS Air,9,9,26.18,17.97,235.62,161.73,25.86,9,2,4,Delayed,100
ORD100230,CUST00452,PRD1044,SUP003,WH16,2023-04-02,2023-04-18,2023-04-16,2023-04-23,Road,XPO Logistics,237,237,85.45,54.42,20251.65,12897.54,397.1,16,5,7,Delayed,100
ORD100231,CUST00174,PRD1019,SUP013,WH19,2023-05-20,2023-05-30,2023-05-22,2023-05-31,Same-day,Dunzo Express,70,70,12.85,8.14,899.5,569.8,281.27,10,1,9,Delayed,100
ORD100232,CUST00396,PRD1088,SUP031,WH17,2023-11-03,2023-11-05,2023-11-10,2023-11-10,Air,DHL,5,5,68.52,38.51,342.6,192.55,14.06,2,5,0,On-Time,100
ORD100233,CUST00704,PRD1000,SUP009,WH06,2024-07-28,2024-08-01,2024-08-11,2024-08-10,Road,XPO Logistics,2,2,1170.6,734.28,2341.2,1468.56,3.09,4,9,0,On-Time,100
ORD100234,CUST00444,PRD1082,SUP005,WH16,2023-09-27,2023-09-28,2023-10-11,2023-10-05,Road,XPO Logistics,4,4,22.75,13.92,91,55.68,5.45,1,7,0,On-Time,100
ORD100235,CUST00325,PRD1078,SUP031,WH12,2023-10-19,2023-10-30,2023-10-26,2023-11-02,Air,DHL,2,1,7.43,4.63,14.86,9.26,7.75,11,3,7,Delayed,94.3
ORD100236,CUST01175,PRD1023,SUP032,WH03,2024-04-11,2024-04-21,2024-04-18,2024-04-23,Air,DHL,99,99,550.43,386.93,54492.57,38306.07,289.22,10,2,5,Delayed,100
ORD100237,CUST00504,PRD1024,SUP008,WH16,2024-07-01,2024-07-02,2024-07-15,2024-07-08,Road,BlueDart,2,2,992.05,578.91,1984.1,1157.82,3.03,1,6,0,On-Time,100
ORD100238,CUST00562,PRD1016,SUP012,WH20,2023-08-27,2023-08-28,2023-09-10,2023-09-06,Road,BlueDart,1,1,26.05,16.89,26.05,16.89,1.46,1,9,0,On-Time,100
ORD100239,CUST00172,PRD1043,SUP004,WH06,2024-05-25,2024-05-28,2024-06-08,2024-06-07,Rail,Indian Railways Freight,99,99,61.99,42.52,6137.01,4209.48,128.18,3,10,0,On-Time,100
ORD100240,CUST00536,PRD1042,SUP005,WH04,2023-05-30,2023-06-06,2023-06-13,2023-06-11,Road,XPO Logistics,7,7,28.61,19.39,200.27,135.73,10.16,7,5,0,On-Time,100
ORD100241,CUST00348,PRD1060,SUP017,WH16,2024-01-26,2024-01-30,2024-02-02,2024-02-01,Air,FedEx,443,443,81.02,49.19,35891.86,21791.17,1709.76,4,2,0,On-Time,100
ORD100242,CUST00818,PRD1049,SUP031,WH17,2023-02-04,2023-02-11,2023-02-18,2023-02-22,Rail,Indian Railways Freight,426,426,67.1,42.17,28584.6,17964.42,587.77,7,11,4,Delayed,100
ORD100243,CUST00812,PRD1066,SUP016,WH14,2024-02-03,2024-02-06,2024-02-17,2024-02-12,Road,XPO Logistics,3,3,439.6,250.67,1318.8,752.01,4.23,3,6,0,On-Time,100
ORD100244,CUST00225,PRD1005,SUP005,WH03,2023-05-06,2023-05-09,2023-05-20,2023-05-14,Rail,Indian Railways Freight,91,91,2054.12,1224.11,186924.92,111394.01,88.45,3,5,0,On-Time,100
ORD100245,CUST00252,PRD1046,SUP014,WH11,2023-04-26,2023-04-28,2023-05-31,2023-05-15,Sea,CMA CGM,4,4,73.67,43.52,294.68,174.08,3.11,2,17,0,On-Time,100
ORD100246,CUST00211,PRD1021,SUP011,WH03,2024-02-10,2024-02-21,2024-02-24,2024-02-28,Road,BlueDart,1,1,15.38,9.1,15.38,9.1,1.77,11,7,4,Delayed,100
ORD100247,CUST00104,PRD1088,SUP021,WH06,2024-01-16,2024-02-11,2024-01-23,2024-02-14,Air,FedEx,30,30,68.52,38.51,2055.6,1155.3,88.8,26,3,22,Delayed,100
ORD100248,CUST00847,PRD1087,SUP004,WH04,2023-03-03,2023-03-06,2023-03-17,2023-03-14,Rail,DB Cargo,9,9,19.66,13.75,176.94,123.75,12.84,3,8,0,On-Time,100
ORD100249,CUST00319,PRD1016,SUP012,WH15,2024-07-25,2024-08-01,2024-08-08,2024-08-13,Road,XPO Logistics,4,4,26.05,16.89,104.2,67.56,6.25,7,12,5,Delayed,100
ORD100250,CUST00262,PRD1048,SUP009,WH05,2023-02-10,2023-02-15,2023-02-24,2023-02-23,Road,Schenker,274,274,53.73,32.87,14722.02,9006.38,483.13,5,8,0,On-Time,100
ORD100251,CUST00456,PRD1069,SUP004,WH19,2023-07-11,2023-07-14,2023-07-25,2023-07-23,Road,XPO Logistics,8,8,100.21,57.12,801.68,456.96,11.12,3,9,0,On-Time,100
ORD100252,CUST00327,PRD1076,SUP004,WH16,2023-03-12,2023-03-14,2023-03-19,2023-03-16,Air,DHL,5,5,21.18,12.56,105.9,62.8,20.53,2,2,0,On-Time,100
ORD100253,CUST00393,PRD1069,SUP004,WH01,2024-10-15,2024-10-20,2024-10-29,2024-10-26,Road,Schenker,3,2,100.21,57.12,300.63,171.36,4.18,5,6,0,On-Time,95.5
ORD100254,CUST00794,PRD1079,SUP011,WH01,2023-09-02,2023-09-05,2023-10-07,2023-09-28,Sea,CMA CGM,18,18,3.59,2.37,64.62,42.66,14.99,3,23,0,On-Time,100
ORD100255,CUST00559,PRD1068,SUP031,WH06,2024-11-30,2024-12-05,2024-12-07,2024-12-09,Air,UPS Air,3,3,326.94,235.57,980.82,706.71,8.53,5,4,2,Slightly Delayed,100
ORD100256,CUST00357,PRD1041,SUP015,WH06,2023-04-09,2023-04-11,2023-04-16,2023-04-13,Air,FedEx,26,26,54.32,34.46,1412.32,895.96,91.39,2,2,0,On-Time,100
ORD100257,CUST00696,PRD1004,SUP028,WH20,2023-04-12,2023-04-13,2023-04-26,2023-04-20,Road,Schenker,4,4,1379.25,803.31,5517,3213.24,5.96,1,7,0,On-Time,100
ORD100258,CUST00654,PRD1067,SUP027,WH03,2023-02-20,2023-03-02,2023-03-06,2023-03-14,Rail,DB Cargo,10,10,475.72,279.68,4757.2,2796.8,11.6,10,12,8,Delayed,100
ORD100259,CUST00362,PRD1001,SUP032,WH18,2024-05-18,2024-05-22,2024-06-01,2024-05-30,Rail,Indian Railways Freight,1,1,1184.48,692.28,1184.48,692.28,1.23,4,8,0,On-Time,100
ORD100260,CUST00500,PRD1053,SUP027,WH10,2023-03-01,2023-03-05,2023-03-08,2023-03-09,Air,UPS Air,1,1,75.33,55.49,75.33,55.49,3.33,4,4,1,Slightly Delayed,100
ORD100261,CUST00449,PRD1038,SUP015,WH04,2024-06-15,2024-06-16,2024-06-29,2024-06-25,Road,BlueDart,2,2,78.67,53.76,157.34,107.52,3.09,1,9,0,On-Time,100
ORD100262,CUST00556,PRD1024,SUP008,WH05,2024-08-06,2024-08-08,2024-08-20,2024-08-16,Rail,Indian Railways Freight,23,23,992.05,578.91,22817.15,13314.93,26.82,2,8,0,On-Time,100
ORD100263,CUST00627,PRD1073,SUP032,WH11,2024-11-12,2024-11-25,2024-11-26,2024-12-01,Road,BlueDart,31,31,36.35,21.88,1126.85,678.28,48.76,13,6,5,Delayed,100
